timestamp,open,high,low,close
2025-04-19 01:14:00,1.13894,1.13908,1.13876,1.13895
2025-04-19 01:15:00,1.13893,1.1392,1.13864,1.13891
2025-04-19 01:16:00,1.13891,1.13908,1.13868,1.13891
2025-04-19 01:17:00,1.13891,1.13911,1.13872,1.13897
2025-04-19 01:18:00,1.13895,1.13911,1.13881,1.13892
2025-04-19 01:19:00,1.1389,1.13901,1.13881,1.13894
2025-04-19 01:20:00,1.13892,1.13908,1.13875,1.13891
2025-04-19 01:21:00,1.13888,1.13912,1.13872,1.13895
2025-04-19 01:22:00,1.13904,1.13922,1.13887,1.13904
2025-04-19 01:23:00,1.13902,1.13924,1.13887,1.13904
2025-04-19 01:24:00,1.13906,1.13927,1.1388,1.13903
2025-04-19 01:25:00,1.13902,1.13924,1.1388,1.13905
2025-04-19 01:26:00,1.13906,1.13927,1.13882,1.13904
2025-04-19 01:27:00,1.13905,1.13927,1.13876,1.13899
2025-04-19 01:28:00,1.13899,1.13923,1.13876,1.13893
2025-04-19 01:29:00,1.13892,1.13912,1.13875,1.13894
2025-04-19 01:30:00,1.13888,1.13907,1.13869,1.13889
2025-04-19 01:31:00,1.13893,1.13903,1.13879,1.1389
2025-04-19 01:32:00,1.1389,1.13911,1.13875,1.13894
2025-04-19 01:33:00,1.13897,1.13912,1.13871,1.13891
2025-04-19 01:34:00,1.13894,1.13911,1.13874,1.13895
2025-04-19 01:35:00,1.13898,1.13916,1.13879,1.13901
2025-04-19 01:36:00,1.13899,1.13911,1.13888,1.13898
2025-04-19 01:37:00,1.13901,1.13923,1.13885,1.13905
2025-04-19 01:38:00,1.13905,1.13926,1.13889,1.13908
2025-04-19 01:39:00,1.13911,1.13931,1.13894,1.13913
2025-04-19 01:40:00,1.13916,1.1393,1.13897,1.13912
2025-04-19 01:41:00,1.13912,1.13927,1.13897,1.13914
2025-04-19 01:42:00,1.13912,1.13947,1.13898,1.13916
2025-04-19 01:43:00,1.13915,1.13949,1.1389,1.13928
2025-04-19 01:44:00,1.13932,1.13949,1.13907,1.13925
2025-04-19 01:45:00,1.13925,1.13944,1.1391,1.13925
2025-04-19 01:46:00,1.13932,1.13947,1.13916,1.13929
2025-04-19 01:47:00,1.13932,1.13945,1.13906,1.13929
2025-04-19 01:48:00,1.13932,1.13941,1.13914,1.13926
2025-04-19 01:49:00,1.13924,1.13939,1.13913,1.13926
2025-04-19 01:50:00,1.13925,1.13944,1.13909,1.13926
2025-04-19 01:51:00,1.13922,1.13942,1.13901,1.13918
2025-04-19 01:52:00,1.13916,1.13939,1.13901,1.1392
2025-04-19 01:53:00,1.13923,1.13936,1.13884,1.13922
2025-04-19 01:54:00,1.13922,1.13933,1.13897,1.13918
2025-04-19 01:55:00,1.13911,1.13933,1.13897,1.13918
2025-04-19 01:56:00,1.13916,1.13933,1.139,1.13915
2025-04-19 01:57:00,1.13919,1.13934,1.13903,1.13919
2025-04-19 01:58:00,1.13924,1.13938,1.13907,1.13922
2025-04-19 01:59:00,1.1392,1.1394,1.139,1.13923
2025-04-19 02:00:00,1.13925,1.13939,1.13901,1.13919
2025-04-19 02:01:00,1.13919,1.1393,1.13907,1.13916
2025-04-19 02:02:00,1.13919,1.1393,1.13905,1.13916
2025-04-19 02:03:00,1.13916,1.13924,1.13884,1.13899
2025-04-19 02:04:00,1.13899,1.13908,1.13865,1.13888
2025-04-19 02:05:00,1.13878,1.13903,1.13865,1.13886
2025-04-19 02:06:00,1.13884,1.13898,1.13871,1.13885
2025-04-19 02:07:00,1.13885,1.13895,1.13874,1.13885
2025-04-19 02:08:00,1.13885,1.13895,1.13874,1.13883
2025-04-19 02:09:00,1.1388,1.13895,1.13872,1.13881
2025-04-19 02:10:00,1.13882,1.13895,1.1387,1.13887
2025-04-19 02:11:00,1.13884,1.13893,1.1387,1.13882
2025-04-19 02:12:00,1.13883,1.13899,1.13865,1.13884
2025-04-19 02:13:00,1.13885,1.13905,1.13866,1.13885
2025-04-19 02:14:00,1.13887,1.13907,1.1387,1.13891
2025-04-19 02:15:00,1.13891,1.1392,1.13875,1.13901
2025-04-19 02:16:00,1.13912,1.13935,1.1389,1.13912
2025-04-19 02:17:00,1.13915,1.13941,1.13886,1.13911
2025-04-19 02:18:00,1.13912,1.13929,1.13895,1.13913
2025-04-19 02:19:00,1.13912,1.1393,1.1389,1.13906
2025-04-19 02:20:00,1.13908,1.1393,1.1389,1.13909
2025-04-19 02:21:00,1.13911,1.1393,1.13891,1.13911
2025-04-19 02:22:00,1.1391,1.13929,1.1389,1.1391
2025-04-19 02:23:00,1.13909,1.13928,1.13888,1.13912
2025-04-19 02:24:00,1.13907,1.13933,1.13889,1.13912
2025-04-19 02:25:00,1.13911,1.13934,1.1389,1.13915
2025-04-19 02:26:00,1.13922,1.13953,1.13895,1.13926
2025-04-19 02:27:00,1.13932,1.13953,1.13895,1.13925
2025-04-19 02:28:00,1.13916,1.13948,1.13902,1.13925
2025-04-19 02:29:00,1.13932,1.13953,1.13903,1.13922
2025-04-19 02:30:00,1.13921,1.13953,1.13901,1.13923
2025-04-19 02:32:00,1.13922,1.13939,1.13905,1.13922
2025-04-19 02:33:00,1.13918,1.1394,1.13895,1.13916
2025-04-19 02:34:00,1.13911,1.1393,1.13891,1.13908
2025-04-19 02:35:00,1.13912,1.13939,1.13887,1.13915
2025-04-19 02:36:00,1.13925,1.13951,1.13911,1.13931
2025-04-19 02:37:00,1.13933,1.13951,1.13915,1.13935
2025-04-19 02:38:00,1.13928,1.13947,1.13911,1.13932
2025-04-19 02:39:00,1.13933,1.13956,1.13914,1.13932
2025-04-19 02:40:00,1.13932,1.13947,1.1391,1.13929
2025-04-19 02:41:00,1.13929,1.13944,1.13909,1.13925
2025-04-19 02:42:00,1.13928,1.13942,1.13909,1.13924
2025-04-19 02:43:00,1.13926,1.13942,1.13909,1.13923
2025-04-19 02:44:00,1.13928,1.13945,1.13911,1.13926
2025-04-19 02:45:00,1.13925,1.13948,1.13896,1.13908
2025-04-19 02:46:00,1.13906,1.1392,1.13893,1.13906
2025-04-19 02:47:00,1.13905,1.13922,1.1389,1.13906
2025-04-19 02:48:00,1.13907,1.13929,1.13891,1.13912
2025-04-19 02:50:00,1.13917,1.13938,1.13901,1.13919
2025-04-19 02:51:00,1.13918,1.13937,1.13901,1.13919
2025-04-19 02:52:00,1.13918,1.13952,1.13902,1.13935
2025-04-19 02:53:00,1.13939,1.13961,1.13915,1.1394
2025-04-19 02:54:00,1.1394,1.13958,1.13919,1.13938
2025-04-19 02:55:00,1.13938,1.13957,1.1392,1.13936
2025-04-19 02:56:00,1.13939,1.13956,1.13922,1.13939
2025-04-19 02:57:00,1.13939,1.1396,1.13918,1.13937
2025-04-19 02:58:00,1.1394,1.1396,1.13918,1.13941
2025-04-19 02:59:00,1.13937,1.13958,1.13918,1.13936
2025-04-19 03:00:00,1.13941,1.1396,1.13914,1.13933
2025-04-19 03:01:00,1.13941,1.1396,1.13917,1.13936
2025-04-19 03:02:00,1.13941,1.1396,1.13919,1.13937
2025-04-19 03:03:00,1.13937,1.13945,1.13927,1.13935
2025-04-19 03:04:00,1.13936,1.13944,1.13922,1.13933
2025-04-19 03:05:00,1.13932,1.13939,1.13917,1.13928
2025-04-19 03:06:00,1.13928,1.13941,1.13914,1.13927
2025-04-19 03:07:00,1.13929,1.13945,1.13916,1.13932
2025-04-19 03:08:00,1.13934,1.13946,1.13918,1.13932
2025-04-19 03:09:00,1.13935,1.13949,1.1392,1.13935
2025-04-19 03:10:00,1.13933,1.13947,1.13917,1.13929
2025-04-19 03:11:00,1.13931,1.13954,1.13907,1.13932
2025-04-19 03:12:00,1.13928,1.13955,1.13903,1.13925
2025-04-19 03:13:00,1.13929,1.13951,1.13907,1.13922
2025-04-19 03:14:00,1.13925,1.1395,1.13905,1.13926
2025-04-19 03:15:00,1.13928,1.13947,1.13893,1.13916
2025-04-19 03:17:00,1.13915,1.13933,1.13898,1.13915
2025-04-19 03:18:00,1.13914,1.13936,1.13897,1.13917
2025-04-19 03:19:00,1.13914,1.1393,1.13897,1.13912
2025-04-19 03:20:00,1.13912,1.13927,1.13897,1.13912
2025-04-19 03:21:00,1.13912,1.13928,1.13896,1.13912
2025-04-19 03:22:00,1.13912,1.13931,1.13896,1.13915
2025-04-19 03:23:00,1.13912,1.13927,1.13897,1.13912
2025-04-19 03:24:00,1.13912,1.13927,1.13898,1.13912
2025-04-19 03:25:00,1.13912,1.13928,1.13897,1.13913
2025-04-19 03:26:00,1.13914,1.13935,1.13899,1.13919
2025-04-19 03:27:00,1.13919,1.13961,1.13904,1.13935
2025-04-19 03:28:00,1.13933,1.13967,1.13911,1.13939
2025-04-19 03:29:00,1.13938,1.13957,1.139,1.13921
2025-04-19 03:30:00,1.13919,1.13937,1.13903,1.13919
2025-04-19 03:31:00,1.13921,1.13936,1.13899,1.13913
2025-04-19 03:32:00,1.13912,1.13929,1.13896,1.13912
2025-04-19 03:33:00,1.13912,1.13928,1.13894,1.13913
2025-04-19 03:34:00,1.13914,1.13929,1.13896,1.13912
2025-04-19 03:35:00,1.13914,1.1393,1.13896,1.13912
2025-04-19 03:36:00,1.13913,1.13929,1.13895,1.13912
2025-04-19 03:37:00,1.13912,1.1393,1.13894,1.13914
2025-04-19 03:38:00,1.13912,1.13929,1.13893,1.13911
2025-04-19 03:39:00,1.13912,1.13927,1.13898,1.13912
2025-04-19 03:40:00,1.13912,1.13927,1.13896,1.13911
2025-04-19 03:41:00,1.1391,1.13925,1.13896,1.13912
2025-04-19 03:42:00,1.13911,1.1393,1.13896,1.13914
2025-04-19 03:43:00,1.13915,1.13935,1.13898,1.13919
2025-04-19 03:44:00,1.1392,1.13938,1.13903,1.13921
2025-04-19 03:45:00,1.13921,1.13936,1.13904,1.13919
2025-04-19 03:46:00,1.13921,1.13936,1.13908,1.13922
2025-04-19 03:47:00,1.13922,1.13933,1.13913,1.13923
2025-04-19 03:48:00,1.13922,1.13936,1.13908,1.13922
2025-04-19 03:49:00,1.13922,1.13937,1.13906,1.13923
2025-04-19 03:50:00,1.13922,1.13934,1.13909,1.13922
2025-04-19 03:51:00,1.13922,1.13934,1.13907,1.13921
2025-04-19 03:52:00,1.13921,1.13935,1.1391,1.13923
2025-04-19 03:53:00,1.13923,1.13937,1.13909,1.13924
2025-04-19 03:54:00,1.13923,1.13939,1.1391,1.13925
2025-04-19 03:55:00,1.13929,1.1394,1.13914,1.13924
2025-04-19 03:58:00,1.13926,1.1394,1.13912,1.13923
2025-04-19 04:00:00,1.13924,1.13938,1.13914,1.13926
2025-04-19 04:01:00,1.13942,1.13962,1.13916,1.13939
2025-04-19 04:02:00,1.13942,1.13967,1.13917,1.13936
2025-04-19 04:03:00,1.13939,1.1396,1.13916,1.13937
2025-04-19 04:04:00,1.13939,1.13959,1.13916,1.13938
2025-04-19 04:05:00,1.1394,1.13964,1.13915,1.1394
2025-04-19 04:06:00,1.13939,1.13957,1.13919,1.13935
2025-04-19 04:07:00,1.13933,1.13955,1.13918,1.13938
2025-04-19 04:08:00,1.1394,1.13951,1.139,1.13923
2025-04-19 04:09:00,1.13923,1.13948,1.13909,1.13936
2025-04-19 04:10:00,1.13933,1.13952,1.13923,1.13938
2025-04-19 04:11:00,1.13935,1.13952,1.13921,1.13938
2025-04-19 04:12:00,1.13934,1.1395,1.13921,1.13937
2025-04-19 04:13:00,1.13942,1.13958,1.13924,1.13937
2025-04-19 04:16:00,1.13938,1.13967,1.13924,1.13939
2025-04-19 04:17:00,1.1394,1.13958,1.13927,1.13942
2025-04-19 04:18:00,1.13942,1.13958,1.13924,1.13939
2025-04-19 04:20:00,1.13941,1.13957,1.13925,1.13939
2025-04-19 04:21:00,1.13944,1.13959,1.13929,1.13944
2025-04-19 04:22:00,1.13948,1.13962,1.13932,1.13945
2025-04-19 04:23:00,1.13947,1.13958,1.13928,1.13936
2025-04-19 04:24:00,1.13947,1.13959,1.13919,1.13933
2025-04-19 04:25:00,1.13932,1.13963,1.13905,1.13935
2025-04-19 04:26:00,1.13934,1.13953,1.13919,1.13935
2025-04-19 04:27:00,1.13936,1.13952,1.13916,1.13936
2025-04-19 04:28:00,1.13934,1.13966,1.13916,1.13941
2025-04-19 04:29:00,1.1394,1.13953,1.13927,1.1394
2025-04-19 04:30:00,1.13939,1.13953,1.13925,1.13939
2025-04-19 04:31:00,1.13937,1.1395,1.13924,1.13939
2025-04-19 04:32:00,1.13939,1.1395,1.13923,1.13937
2025-04-19 04:33:00,1.13936,1.13953,1.13918,1.13936
2025-04-19 04:34:00,1.13934,1.13953,1.13918,1.13935
2025-04-19 04:35:00,1.13937,1.13963,1.13918,1.13942
2025-04-19 04:36:00,1.13941,1.13958,1.13924,1.13941
2025-04-19 04:37:00,1.13946,1.13962,1.13922,1.13939
2025-04-19 04:38:00,1.13942,1.13964,1.13916,1.13939
2025-04-19 04:39:00,1.1394,1.13956,1.13925,1.1394
2025-04-19 04:40:00,1.13938,1.13959,1.13922,1.13943
2025-04-19 04:41:00,1.13946,1.13959,1.13923,1.13939
2025-04-19 04:42:00,1.13939,1.1396,1.13922,1.13943
2025-04-19 04:43:00,1.13941,1.13957,1.13922,1.13938
2025-04-19 04:44:00,1.13936,1.13954,1.13916,1.13933
2025-04-19 04:45:00,1.13935,1.13955,1.13918,1.13936
2025-04-19 04:46:00,1.13935,1.13956,1.13916,1.13938
2025-04-19 04:47:00,1.13935,1.13956,1.13916,1.13935
2025-04-19 04:48:00,1.13943,1.13964,1.13921,1.1394
2025-04-19 04:49:00,1.13943,1.13961,1.13922,1.1394
2025-04-19 04:50:00,1.13938,1.13962,1.1392,1.13942
2025-04-19 04:51:00,1.13939,1.13957,1.13917,1.13938
2025-04-19 04:52:00,1.13935,1.13956,1.13914,1.13935
2025-04-19 04:53:00,1.13935,1.13953,1.13911,1.1393
2025-04-19 04:54:00,1.13929,1.1395,1.13909,1.13926
2025-04-19 04:55:00,1.13923,1.1394,1.13903,1.13922
2025-04-19 04:56:00,1.13924,1.13948,1.13906,1.13929
2025-04-19 04:57:00,1.13925,1.13951,1.13905,1.13928
2025-04-19 04:58:00,1.13929,1.1395,1.1391,1.13929
2025-04-19 04:59:00,1.13931,1.13955,1.13913,1.13939
2025-04-19 05:00:00,1.1394,1.13956,1.13924,1.13941
2025-04-19 05:02:00,1.13941,1.13967,1.13923,1.13947
2025-04-19 05:03:00,1.13942,1.13955,1.13927,1.13943
2025-04-19 05:04:00,1.13943,1.13964,1.13926,1.13945
2025-04-19 05:05:00,1.13947,1.13966,1.13928,1.13948
2025-04-19 05:09:00,1.13946,1.13966,1.13928,1.13948
2025-04-19 05:11:00,1.13946,1.13965,1.13927,1.13946
2025-04-19 05:12:00,1.13945,1.13962,1.13927,1.13945
2025-04-19 05:13:00,1.13945,1.13962,1.13928,1.13945
2025-04-19 05:14:00,1.13945,1.13962,1.13926,1.13944
2025-04-19 05:15:00,1.13945,1.13963,1.13926,1.13945
2025-04-19 05:16:00,1.13945,1.13963,1.13926,1.13945
2025-04-19 05:18:00,1.13945,1.13963,1.13926,1.13945
2025-04-19 05:19:00,1.13945,1.13963,1.13926,1.13945
2025-04-19 05:20:00,1.13945,1.13963,1.13926,1.13945
2025-04-19 05:21:00,1.13945,1.13963,1.13928,1.13946
2025-04-19 05:23:00,1.13946,1.13964,1.13929,1.13947
2025-04-19 05:24:00,1.13948,1.13964,1.1393,1.13946
2025-04-19 05:25:00,1.13948,1.13964,1.13931,1.13948
2025-04-19 05:27:00,1.13946,1.13965,1.1393,1.13947
2025-04-19 05:28:00,1.13949,1.13966,1.1393,1.13946
2025-04-19 05:29:00,1.1395,1.13966,1.13932,1.1395
2025-04-19 05:30:00,1.13949,1.13965,1.13932,1.13947
